"ref_id","reference"
"Ref1072","Maurer, H. 1971: KG Obermarkersdorf. Fundberichte aus Österreich 10, 19."
"Ref1073","Maurer, H. 1977: Obermixnitz. Fundberichte aus Österreich 16, 316"
"Ref1074","Maurer, H. 1977: Prutzendorf. Fundberichte aus Österreich 16, 320"
"Ref1075","Maurer, H. 1977c: Untermixnitz. Fundberichte aus Österreich 16, 325-328"
"Ref1076","Maurer, H. 1979: Fronsburg. Fundberichte aus Österreich 18, 288-289"
"Ref1077","Maurer, H. 1979: Fugnitz. Fundberichte aus Österreich 18, 292."
"Ref1078","Maurer, H. 1980: Untermixnitz. Fundberichte aus Österreich 19, 360, 361"
"Ref1079","Maurer, H. 1981: Untermixnitz. Fundberichte aus Österreich 20, 330-332."
"Ref1080","Maurer, H. 1982: Fronsburg. Fundberichte aus Österreich 21, 222"
"Ref1081","Maurer, H. 1987: KG Grafensulz. Fundberichte aus Österreich 26, 193"
"Ref1082","Maurer, H. 1987: KG Untermixnitz. Fundberichte aus Österreich 26, 198."
"Ref1083","Maurer, H. 1990: KG Untermixnitz. Fundberichte aus Österreich 29, 188."
"Ref1084","Maurer, H. 1990a: Fronsburg. Fundberichte aus Österreich 29, 179."
"Ref1085","Maurer, H. 1991: KG Gaubitsch. Fundberichte aus Österreich 30, 234."
"Ref1086","Maurer, H. 1992: KG Niederleis. Fundberichte aus Österreich 31, 408."
"Ref1087","Maurer, H. 1992: Prutzendorf. Fundberichte aus Österreich 31, 410."
"Ref1088","Maurer, H. 1993: KG Grafensulz. Fundberichte aus Österreich 32, 660-661."
"Ref1089","Maurer, H. 1996: KG Obermixnitz. Fundberichte aus Österreich 35, 414-415."
"Ref1090","Maurer, H. 1996: Neue jungsteinzeitlische Funde aus Fronsburg in Niederösterreich. Fundberichte aus Österreich 35, 319-320."
"Ref1091","Maurer, H., Wasicek, W. 1974: KG Pfaffenreith. Fundberichte aus Österreich 13, 29."
"Ref1092","Mayer, C. 1995: KG Baumgarten an der March. Fundberichte aus Österreich 34, 607."
"Ref1093","Mazač, Z.,Tvrdík, R. 1998: Nové neolitické nálezy na Kolínsku. Archeologie ve středních Čechách 2, 17-28."
"Ref1094","Meduna, J. 1964: Bratčice. Excavation report č.j. 1372. Institute of Archaeology of the CAS Brno."
"Ref1095","Meduna, L. 1963: Archeologické nálezy v povodí Želetavky a Bíhanky na západní Moravě. Sborník českoskovenské společnosti archeologické při ČSAV II (Vildomcův), Brno, 79-82"
"Ref1096","Meduna, L. 1963: Archeologické nálezy v povodí Želetavky a Bíhanky na západní Moravě. Sborník českoskovenské společnosti archeologické při ČSAV II (Vildomcův), Brno, 79-82 ."
"Ref1097","Medunová-Benešová, A. 1977: ""Palliardiho Hradisko"": eine Äneolithische Höhensiedlung bei Vysočany Bez. Znojmo : Katalog der Funde. Fontes Archaeologiae Moravicae IX. Archeologický ústav Československé akademie věd v Brně, Brno"
"Ref1098","Medunová, A. 1977: Kulturní jáma s nálevkovitými poháry v Ivančicích. Přehled výzkumů 1975, 16."
"Ref1099","Medunová, A. 1980: Keramik der Trichterbecherkultur aus Tvarožná. Přehled výzkumů 1978, 16-17."
"Ref1100","Medunová, A. 1982: Sídliště ze staršího a středního eneolitu v Žarošicích. Přehled výzkumů 1980, 9."
"Ref1101","Melzer, G. 1975: Obersulz. Fundberichte aus Österreich 14, 53-54."
"Ref1102","Měřínský, Z. 1980: Archeologické nálezy na pravém břehu Dyje u soutoku se Svratkou (okr. Břeclav). Přehled výzkumů 1977, 109"
"Ref1103","Midgely, M.S., Pavlů, I., Rulf, J., Zápotocká, M. 1993: Fortified settlements or ceremonial sites: new evidence from Bylany, Czechoslovakia. Antiquity 67, 91-96."
"Ref1104","Mihal, J. 1993: Nové archeologické nálezy na katastru obce Tlumačov (okr. Zlín). Přehled výzkumů 1989, 131-132."
"Ref1105","Mika, O. Hurt, R. 1986: Šardice: 700 let obce. Muzejní a vlastivědná společnost. Brno."
"Ref1106","Mikulášek, J. 1940: Ořechovičky, okres Brno-venkov. Neolitické hroby. Excavation report. National Museum (Prague)."
"Ref1107","Mikulková, B. 2000: Slavkov u Brna. Excavation report 137/00. Ústav archeologické památkové péče Brno."
"Ref1108","Mikulková, B. 2001: Komořany u Rousínova. Excavation report 70/01. Ústav archeologické památkové péče Brno."
"Ref1109","Mikulková, B. 2010: Orlovice (okr. Vyškov). Přehled výzkumů 51, 320-321."
"Ref1110","Mikulková, B. 2010: Rousínov (k.ú. Rousínovec, okr. Vyškov). Přehled výzkumů 51, 337-338"
"Ref1111","Mikulková, B. 2012: Hulín (k.ú. Záhlinice, okr. Kroměříž). Přehled výzkumů 53-1, 130."
"Ref1112","Mikulková, B. 2017: Rousínov (k.ú. Vítovice, okr. Vyškov). Přehled výzkumů 58-1, 173."
"Ref1113","Mikulková, B. 2018: Rousínov (k.ú. Rousínov u Vyškova, okr. Vyškov). Přehled výzkumů 59-1, 136."
"Ref1114","Mitscha-Märheim, H. 1930: Ebendorf. Funberichte aus Oesterreich 1-2, 5."
"Ref1115","Mitscha-Märheim, H. 1930: Lanzendorf. Funberichte aus Oesterreich 1-2, 9."
"Ref1116","Mitscha-Märheim, H. 1935-38: Hörersdorf. Fundberichte aus Oesterreich 2. 20."
"Ref1117","Mitscha-Märheim, H. 1967: Ebendorf. Fundberichte aus Österreich 6, 10."
"Ref1118","Mitscha-Märheim, H. 1971: Hohenau an der March. Funberichte aus Österreich 7, 12."
"Ref1119","MK-2017-002"
"Ref1120","ML-1180"
"Ref1121","ML-1198"
"Ref1122","ML-1224"
"Ref1123","ML-7044"
"Ref1124","Moš, P. 2019: Haňovice (okr. Olomouc). Přehled výzkumů 60-1, 174."
"Ref1125","Moš, P. 2019: Skrbeň (okr. Olomouc). Přehled výzkumů 60-1, 187."
"Ref1126","Motyková, K. 1974: Sídliště lidu s vypíchanou keramikou u Klíčan. Archeologické rozhledy XXVI, 321-330."
"Ref1127","Motyková, K. 2011: Sídliště kultury nálevkovitých pohárů a hroby kultury se zvoncovitými poháry ve Dvorech u Nymburka. Archeologie ve středních Čechách 15/1, 163-176."
"Ref1128","NB/LOUČEŇ/ /462"
"Ref1129","Nejedlá, A. 2012: Terénní prospekce lokalit s moravskou malovanou keramikou na Znojemsku. In: Peška, J., Trampota, F. (eds.): Otázky neolitu a eneolitu 2011. Archeologické centrum Olomouc, Regionální muzeum v Mikulově. Mikulov – Olomouc, 107-116."
"Ref1130","Nejedlá, A. 2012: Vyhodnocení Kaufmanovy sbírky kultury s vypíchanou keramikou na katastru obce Rybníky u Moravského Krumlova (okr. Znojmo). Juchelka, J. (ed.) Archeologický sborník. K šedesátým narozeninám Vratislava Janáka. Slezská univerzita v Opavě, Opava, 87-93."
"Ref1131","Nekuda V. 2000 Mstěnice 3. Zaniklá středověká ves. Muzejní a vlastivědná společnost v Brně – Moravské zemské muzeum, Brno"
"Ref1132","Nekvasil, J. 1958: Zjištění nového sídliště v Jabloňanech, okr. Boskovice. Přehled výzkumů 1958, 101-102."
"Ref1133","Nekvasil, J. 1963: Pravěk Mohelnicka. Mohelnice: Vlastivědné muzeum v Mohelnici."
"Ref1134","Nekvasil, J. 1965: Zjišťovací akce u Vojkovice, Brno-venkov. Přehled výzkumů 1964, 29."
"Ref1135","Nekvasil, J. 1966: Leskoun. Excavation report č.j. 156/66. Institute of Archaeology of the CAS Brno"
"Ref1136","Nekvasil, J. 1972: Objev neolitických a lužických nálezů u Sudic (okr. Blansko). Přehled výzkumů 1971, 129."
"Ref1137","Nekvasil, J. 1982: Zachraňovací výzkum v Nechvalíně. Přehled výzkumů 1980, 62-63"
"Ref1138","Neugebauer 1995"
"Ref1139","Neugebauer-Maresch, C. 1976: Lengyel-Keramik aus Stillfried und Umgebung. Forschungen in Stillfried 2, 9-30."
"Ref1140","Neugebauer-Maresch, C. 1983: KG Gaubitsch. Fundberichte aus Österreich 22, 226."
"Ref1141","Neugebauer-Maresch, C. 1983: Neolitische Funde von Wultendorf, Flur Angerl, VB Mistelbach. Fundberichte aus Österreich 22, 113-132."
"Ref1142","Neugebauer-Maresch, Ch, Lenneis, E. 2015: Das linearbandkeramische Gräberfeld von Kleinhadersdorf. Mitteilungen der Prähistorischen Kommission 82. Wien: Österreichische Akademie der Wissenschaften"
"Ref1143","Neugebauer-Maresch, Ch. 1979: Eine Fundstelle der Bemaltkeramik in Hagenberg, BH Mistelbach, Niederösterreich. Fundberichte aus Österreich 18, 225-242."
"Ref1144","Neugebauer, C. 1976: Steinebrunn. Fundberichte aus Österreich 15, 170-174."
"Ref1145","Neugebauer, C., Neugebauer, J.W. 1976: Befestigungsanlagen der Lengyel-Kultur am Schazboden zu Falkenstein in Niederösterreich. Fundberichte aus Österreich 15, 123-131."
"Ref1146","Neugebauer, C., Neugebauer, J.W. 1988: KG Neudorf. Fundberichte aus Österreich 24/25, 331-333."
"Ref1147","Neugebauer, C., Neugebauer, J.W. 1989: KG Friebritz. Fundberichte aus Österreich 28, 166."
"Ref1148","Neugebauer, J.-W. 1974:Hohenau. Fundberichte aus Österreich 13, 18."
"Ref1149","Neugebauer, J.-W. 1979: Friebritz. Fundberichte aus Österreich 18, 286-288."
"Ref1150","Neugebauer, J.-W. 1980: Gnadendorf. Fundberichte aus Österreich 19, 334."
"Ref1151","Neugebauer, J.-W., Ruttkay, E., Pucher, E. 1998: Das urzeitliche Siedlungsareal in Poysdorf-Winzerstraße. Fundberichte aus Österreich 37, 521-534."
"Ref1152","Nevizánsky, G. 2005: Nové poznatky o bolerázkej skupině na zápoadnom Slovensku. In I. Cheben, I. Kuzma (eds.) Otázky neolitu a eneolitu našich krajín, Nitra, 241-276."
"Ref1153","Novák, R., Šída, P. 2017: Stopy sídlištního areálu kultury nálevkovitých pohárů v k.ú. Chyjice, okr. Jičín. Archeologie ve středních Čechách 21/1, 217-229."
"Ref1154","Novák, R., Šída, P.,  Kubálek, P., Nývltová Fišáková, M. 2017: Sídliště a pohřeb kultury s vypíchanou keramikou v Dětenicích, okr. Jičín. Archeologie ve středních Čechách 21, 529–554."
"Ref1155","Novák, R., Šída, P., Kovačiková, L. 2018: Nález sídlištního objektu kultury nálevkovitých pohárů a eneolitické sekery v Bačalkách, okr Jičín. Archeologie ve středních Čechách 22/1, 95-107."
"Ref1156","Nowak, H. 1976: Elsern. Fundberichte aus Österreich 15, 156."
"Ref1157","Obšusta, P. 1996: Excavation report č.j. 1065/96. Institute of Archaeology of the CAS Brno"
"Ref1158","Obšusta, P. 1997: Příložany. Excavation report č.j. 770/97. Institute of Archaeology of the CAS Brno"
"Ref1159","Obšusta, P. 1999: Výčapy (okr. Třebíč). Přehled výzkumů 39, 294-295."
"Ref1160","Oliva, M. 1998: Pravěká těžba silicitů ve střední Evropě. Pravěk NŘ 8, 3-83"
"Ref1161","Oliva, M. 2001: Sídliště lidu s moravskou malovanou keramikou v okolí Krumlovského lesa a jejich štípané industrie. Pravěk Supplementum 8, 197-231."
"Ref1162","Oliva, M. 2014: Paralipomena k lengyelskému osídlení Krumlovského lesa. Studia archaeologica Brunensia 19, 45-65."
"Ref1163","Ondráček, J. 1958: Sídliště s mor. malovanou a únětickou keramikou u Hustopečí. Přehled výzkumů 1957, 115."
"Ref1164","Ondráček, J. 1968: Neolitický hrob z Klobouk u Brna. Archeologické rozhledy XX, 145-149"
"Ref1165","Ondráček, J. 1969: Lovčičky. Excavation report č.j. 2789/69. Institute of Archaeology of the CAS Brno"
"Ref1166","OS_CR_11008"
"Ref1167","OS_CR_77012"
"Ref1168","OS_JC_11006"
"Ref1169","OS_JC_77003"
"Ref1170","OT-7006"
"Ref1171","OT-7017"
"Ref1172","P-0334-00042"
"Ref1173","P-1224-00019"
"Ref1174","P-1224-00503"
"Ref1175","P-1224-01157"
"Ref1176","P-1224-01361"
"Ref1177","P-1224-01574"
"Ref1178","P-1242-00020"
"Ref1179","P-1312-00099"
"Ref1180","P-1312-00101"
"Ref1181","P-1313-00099"
"Ref1182","P-1313-00212"
"Ref1183","P-1313-00871"
"Ref1184","P-1321-00048"
"Ref1185","P-1322-00043"
"Ref1186","P-1322-00366"
"Ref1187","P-1324-00083"
"Ref1188","P-1324-00129"
"Ref1189","P-1331-00017"
"Ref1190","P-1332-00028"
"Ref1191","P-1342-00133"
"Ref1192","P-1342-00140"
"Ref1193","P-1413-00029"
"Ref1194","P. Jelínek, 19883_19ns.pdf. Report deposited at Institute of Archaeology of the SAS Nitra."
"Ref1195","P0/PRAHA – HO/1941/640"
"Ref1196","Palliardi, J. 1894: Předhistorická sídla na Znojemsku. Neolitická osada u Velkých Mašovic. Neolitická osada na Novosadech ve Znojmě. Časopis vlastivědného muzejního spolku v Olomouci 11, 91-95."
"Ref1197","Palliardi, J. 1895: Předhistorická sidla na Znojemsku. Časopis vlasteneckého spolku musejního v Olomouci 47, 89-98"
"Ref1198","Palliardi, J. 1911: Sídliště z mladší doby kamenné u Boskovštýna. Pravěk 7, 40-48, 125-141."
"Ref1199","Palliardi, J. 1912: Stratigrafické výsledky výzkumu na Starém Zámku u Jevišovic. Pravěk 8, 17-20"
"Ref1200","Palliardi, J. 1914: Die relative Chronologie der jüngere Steinzeit in Mähren. Wiener Prähistorische Zeitschrift. 1-24"
"Ref1201","Pančíková, Z. 2010: Sudice (okr. Blansko). Přehled výzkumů 51, 324"
"Ref1202","Parma, D. 2004: Bedřichovice – Hájek autodíly. Excavation report, ÚAPP Brno, Brno."
"Ref1203","Parma, D. 2005: Brankovice (okr. Vyškov). Přehled výzkumů 46, 215."
"Ref1204","Parma, D. 2007: Brno (k. ú. Komín, okr. Brno – město). Přehled výzkumů 48, 340"
"Ref1205","Parma, D. 2013: Kroměříž (okr. Kroměříž). Přehled výzkumů 53-1, 130."
"Ref1206","Parma, D., Režný, M., Šmíd, M. 2018: Nové nálezy z opevněného výšinného sídliště Valy u Rychtářova (okr. Vyškov). Pravěk NŘ 26, 5-20."
"Ref1207","Parma, D., Šmíd, M. 2007: Ossarnský hrnec ze Sudoměřic, okr. Hodonín. In Otázky neolitu a eneolitu našich zemí 2006. Hradec Králové, 131-146."
"Ref1208","Pavelčík, J. 1968:  Archeologické nálezy a výzkumy za rok 1967 muzea J.A. Komenského v Uherském Brodě. Přehled výzkumů 1967, 119-120."
"Ref1209","Pavelčík, J. 1970: Sídliště lidu se zvoncovitými poháry a pozdně lengyelský hrob v Kloboukách u Brna (okr. Břeclav). Přehled výzkumů 1968, 12-13."
"Ref1210","Pavelčík, J. 1970: Záchranná akce u Těšova. Přehled výzkumů 1968, 10."
"Ref1211","Pavelčík, J. 1974: Eneolitická sídliště Uherský Brod – Kyčkov a Havřice –cihelna, Studie Archeologického ústavu v Brně II/5, Praha: Academia."
"Ref1212","Pavelčík, J. 1985: Neolitische Besiedlung von Hlinsko bei Lipník /bez. Přerov/. Přehled výzkumů 1983, 21."
"Ref1213","Pavelčík, J. 1990: Neolitické osady u Dolního Němčí /okr. Uherské Hradiště/. Přehled výzkumů 1987, 25."
"Ref1214","Pavelčík, J. 1993: Drobné nálezy ze Šišmy (okr. Přerov). Přehled výzkumů 1989, 26-27."
"Ref1215","Pavelek, V. 2010: Výšinné eneolitické lokality v povodí řek Jihlavy, Oslavy a Rokytné. Manuscript of MA thesis. Masaryk University, Brno. On-line:https://is.muni.cz/th/g6rhs/"
"Ref1216","Pavlů, I. 1998: Minulost a přítomnost archeologie v muzeu. Neolitické sídliště v Močovicích u Čáslavě. Praha. Archeologický ústav AV ČR"
"Ref1217","Pavlů, I. 2005: Neolitické osídlení v areálu Bylany 2. Bylany Varia 3, 17-38."
"Ref1218","Pavlů, I., Zápotocká, M. 2007: Archeologie pravěkých Čech/3. Neolit. Archeologický ústav AV ČR Praha, v.v.i., Praha."
"Ref1219","PB-1194"
"Ref1220","PB-1259"
"Ref1221","PD-JC-1004"
"Ref1222","PD-JC-1015"
"Ref1223","PD-JC-1019"
"Ref1224","PD-JC-1021"
"Ref1225","PD-JC-1023"
"Ref1226","PD-JC-1024"
"Ref1227","PD-JC-1056"
"Ref1228","PD-JC-1057"
"Ref1229","PD-JC-1101"
"Ref1230","PD-JC-1153"
"Ref1231","PD-JC-1184"
"Ref1232","PD-JC-1219"
"Ref1233","PD-JC-1220"
"Ref1234","PD-JC-1300"
"Ref1235","PD-JC-1324"
"Ref1236","PD-JC-1326"
"Ref1237","PD-JC-1338"
"Ref1238","PD-JC-7004"
"Ref1239","PD-JC-7005"
"Ref1240","PD-JC-7006"
"Ref1241","Peck, E. 1985: Neolithická sídliště na Holešovsku. Časopis vlasteneckého muzejního spolku  Olomouckého XII, 67-72"
"Ref1242","Pernička, R. M. 1961: Eine unikate Grabanlage der Glockenbecherkultur bei Prosiměřice, Südwest-Mähren. Sborník prací filozofické fakulty brněnské univerzity 10, 9-54."
"Ref1243","Pernička, R. M., Podborský, V. 1961: Z prací ústavů. Ústav pro prehistorii university v Brně 1959 a 1960. Sborník prací Filosofické fakulty brněnské university E 6, 223-228."
"Ref1244","Perosnal information by Lubomír Vrána"
"Ref1245","personal information by Jiří Zubalík"
"Ref1246","Personal information by M. Kuča"
"Ref1247","Personal information by Martin Kuča"
"Ref1248","Personal information by Michaela Přibylová."
"Ref1249","Personal information by Miroslav Lukáš"
"Ref1250","Personal information by Miroslav Lukáš, 4.9.2011"
"Ref1251","Personal information by Petr Holub 22.10. 2011"
"Ref1252","Personal information by Petr Kos"
"Ref1253","Personal information by Petr Kos 21.2. 2013"
"Ref1254","Personal information by Petr Kos,  21.2. 2013"
"Ref1255","Personal information by Petr Kos, 21. 2. 2013"
"Ref1256","Personal information by Petr Kos, 21.2. 2013"
"Ref1257","Personal information by Václav Kolařík"
"Ref1258","Personal information by Zuzana Jarůšková"
"Ref1259","Personal information by Zuzana Jarůšková, 23.2.2011"
"Ref1260","Peška, J. 1990: Lednice. Excavation report č.j. 469/90. Institute of Archaeology of the CAS Brno."
"Ref1261","Peška, J. 1991: Starobronzová sídliště v trati Kamenné u Mikulova (okr. Břeclav). Přehled výzkumů 1988, 22-24."
"Ref1262","Peška, J. 1993: Siedlung des Volkes der Kultur mit Mährischer bemalter Keramik in Drnholec. Přehled výzkumů 1989, 25."
"Ref1263","Peška, J., Bém, M. 1999: Pavlovice u Přerova (okr Přerov). Přehled výzkumů 39 (1995-1996), 302-303."
"Ref1264","Peška, J., Rakovský, I. 1987: Záchranný výzkum v Lanžhotě (okr. Břeclav). Přehled výzkumů 1985, 72-73."
"Ref1265","Peška, J., Rakovský, I. 1990: Břeclavsko v pozdní době kamenné. Regionální muzeum v Mikulově. Mikulov"
"Ref1266","Peška, J., Rakovský, I. 1990: Břeclavsko v pozdní době kamenné. Regionální muzeum v Mikulově. Mikulov."
"Ref1267","Peška, M. 2012: Brno (k.ú. Město Brno, okr. Brno-město). Přehled výzkumů 51, 310."
"Ref1268","Plesníková, M. 2016: Sídliště kultury s lineární keramikou na lokalitě Nemilany – Kožušanská ulice a osídlení této kultury na Olomoucku.  Manuscript of BA thesis. Palacký University, Olomouc. On-line: https://theses.cz/id/sph3r6/M._Plesnkov_-_Sdli_t__kultury_s_linern_keramikou_na_lokal.pdf"
"Ref1269","Podborský, V. 1963: Průzkum pravěkého osídleni v okolí obce Borkovany (okr. Břeclav). Sborník prací filosofické fakulty brněnské university E8, 128-130."
"Ref1270","Podborský, V. 1964: Kulturní jáma z konce střední doby bronzové v Křepicích (o. Břeclav). Sborník prací filosofické fakulty brněnské university E 9, 187-189."
"Ref1271","Podborský, V. 1968: Archeologický výzkum na “Šancích” u Plavče v letech 1964 – 1966. Sborník prací Filosofické fakulty brněnské university E 11, 128-131."
"Ref1272","Podborský, V. 1970: Současný stav výzkumu kultury s moravskou malovanou keramikou. Slovenská archeológia XVIII, 235–310"
"Ref1273","Podborský, V. 1970: Současný stav výzkumu kultury s moravskou malovanou keramikou. Slovenská archeológia XVIII, 235–310."
