id,reference
B0333,"Lutovský, M. a kol. 2017: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2016. Archeologie středních Čech 21/2, 903-926."
B0532,"Lutovský, M. a kol. 2017: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2016. Archeologie středních Čech 21/2, 903-926."
B0107,"Lutovský, M. a kol. 2018: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2017. Archeologie středních Čech 22/2, 745-774."
B0461,"Lutovský, M. a kol. 2018: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2017. Archeologie středních Čech 22/2, 745-774."
B0272,"Lutovský, M. a kol. 2019: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2018. Archeologie středních Čech 23/2, 735-765."
B0397,"Lutovský, M. a kol. 2019: Terénní výzkumy Ústavu archeologické památkové péče středních Čech v roce 2018. Archeologie středních Čech 23/2, 735-765."
B0080,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
B0126,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
B0287,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
B0567,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
B0570,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
B0584,"Lutovský, M., Smejtek, L. et al. 2005: Pravěká Praha. Libri. Praha."
M0149,"Malá, P. 2011: Struktura osídlení lidu kultury s lineární keramikou na Prostějovsku. Manuscript of MA thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/l7132/"
M0150,"Malá, P. 2011: Struktura osídlení lidu kultury s lineární keramikou na Prostějovsku. Manuscript of MA thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/l7132/"
M0177,"Malá, P. 2011: Struktura osídlení lidu kultury s lineární keramikou na Prostějovsku. Manuscript of MA thesis. Masaryk University, Brno. On-line: https://is.muni.cz/th/l7132/"
M1422,"Malach, R. 2014: Vanovice (okr. Blansko). Přehled výzkumů 55-1, 190-191"
M0291,"Marková, K., Elschek, K. 2002: Ďalší záchranný výskum v Gajaroch. Archeologické výskumy a nálezy na Slovensku v roku 2001-1, 130-133."
M1379,"Matějíčková, A. 1997: Archeologické lokality na katastru obce Uherčice (okr. Břeclav). Jižní Morava 33, 159-163."
M0553,"Matějíčková, A. 2000: Kramolín 2000. Excavation report 89/00. Ústav archeologické památkové péče Brno."
M1320,"Matějíčková, A. 2000: Šlapanice 2000. Excavation report 130/00. Ústav archeologické památkové péče Brno."
M0943,"Maurer, H. 1971: KG Obermarkersdorf. Fundberichte aus Österreich 10, 19."
M0944,"Maurer, H. 1977: Obermixnitz. Fundberichte aus Österreich 16, 316"
M1099,"Maurer, H. 1977: Prutzendorf. Fundberichte aus Österreich 16, 320"
M1400,"Maurer, H. 1977c: Untermixnitz. Fundberichte aus Österreich 16, 325-328"
M0283,"Maurer, H. 1979: Fronsburg. Fundberichte aus Österreich 18, 288-289"
M0284,"Maurer, H. 1979: Fugnitz. Fundberichte aus Österreich 18, 292."
M1400,"Maurer, H. 1980: Untermixnitz. Fundberichte aus Österreich 19, 360, 361"
M1400,"Maurer, H. 1981: Untermixnitz. Fundberichte aus Österreich 20, 330-332."
M0283,"Maurer, H. 1982: Fronsburg. Fundberichte aus Österreich 21, 222"
M0300,"Maurer, H. 1987: KG Grafensulz. Fundberichte aus Österreich 26, 193"
M1401,"Maurer, H. 1987: KG Untermixnitz. Fundberichte aus Österreich 26, 198."
M1399,"Maurer, H. 1990: KG Untermixnitz. Fundberichte aus Österreich 29, 188."
M0283,"Maurer, H. 1990a: Fronsburg. Fundberichte aus Österreich 29, 179."
M0295,"Maurer, H. 1991: KG Gaubitsch. Fundberichte aus Österreich 30, 234."
M0928,"Maurer, H. 1992: KG Niederleis. Fundberichte aus Österreich 31, 408."
M1099,"Maurer, H. 1992: Prutzendorf. Fundberichte aus Österreich 31, 410."
M0300,"Maurer, H. 1993: KG Grafensulz. Fundberichte aus Österreich 32, 660-661."
M0944,"Maurer, H. 1996: KG Obermixnitz. Fundberichte aus Österreich 35, 414-415."
M0282,"Maurer, H. 1996: Neue jungsteinzeitlische Funde aus Fronsburg in Niederösterreich. Fundberichte aus Österreich 35, 319-320."
M1020,"Maurer, H., Wasicek, W. 1974: KG Pfaffenreith. Fundberichte aus Österreich 13, 29."
M0020,"Mayer, C. 1995: KG Baumgarten an der March. Fundberichte aus Österreich 34, 607."
B0571,"Mazač, Z.,Tvrdík, R. 1998: Nové neolitické nálezy na Kolínsku. Archeologie ve středních Čechách 2, 17-28."
M0098,"Meduna, J. 1964: Bratčice. Excavation report č.j. 1372. Institute of Archaeology of the CAS Brno."
M1364,"Meduna, L. 1963: Archeologické nálezy v povodí Želetavky a Bíhanky na západní Moravě. Sborník českoskovenské společnosti archeologické při ČSAV II (Vildomcův), Brno, 79-82"
M0529,"Meduna, L. 1963: Archeologické nálezy v povodí Želetavky a Bíhanky na západní Moravě. Sborník českoskovenské společnosti archeologické při ČSAV II (Vildomcův), Brno, 79-82 ."
M1497,"Medunová-Benešová, A. 1977: ""Palliardiho Hradisko"": eine Äneolithische Höhensiedlung bei Vysočany Bez. Znojmo : Katalog der Funde. Fontes Archaeologiae Moravicae IX. Archeologický ústav Československé akademie věd v Brně, Brno"
M0414,"Medunová, A. 1977: Kulturní jáma s nálevkovitými poháry v Ivančicích. Přehled výzkumů 1975, 16."
M1372,"Medunová, A. 1980: Keramik der Trichterbecherkultur aus Tvarožná. Přehled výzkumů 1978, 16-17."
M1558,"Medunová, A. 1982: Sídliště ze staršího a středního eneolitu v Žarošicích. Přehled výzkumů 1980, 9."
M0948,"Melzer, G. 1975: Obersulz. Fundberichte aus Österreich 14, 53-54."
M0368,"Měřínský, Z. 1980: Archeologické nálezy na pravém břehu Dyje u soutoku se Svratkou (okr. Břeclav). Přehled výzkumů 1977, 109"
B0044,"Midgely, M.S., Pavlů, I., Rulf, J., Zápotocká, M. 1993: Fortified settlements or ceremonial sites: new evidence from Bylany, Czechoslovakia. Antiquity 67, 91-96."
M1346,"Mihal, J. 1993: Nové archeologické nálezy na katastru obce Tlumačov (okr. Zlín). Přehled výzkumů 1989, 131-132."
M1348,"Mihal, J. 1993: Nové archeologické nálezy na katastru obce Tlumačov (okr. Zlín). Přehled výzkumů 1989, 131-132."
M0374,"Mika, O. Hurt, R. 1986: Šardice: 700 let obce. Muzejní a vlastivědná společnost. Brno."
M0986,"Mikulášek, J. 1940: Ořechovičky, okres Brno-venkov. Neolitické hroby. Excavation report. National Museum (Prague)."
M1242,"Mikulková, B. 2000: Slavkov u Brna. Excavation report 137/00. Ústav archeologické památkové péče Brno."
M0518,"Mikulková, B. 2001: Komořany u Rousínova. Excavation report 70/01. Ústav archeologické památkové péče Brno."
M0984,"Mikulková, B. 2010: Orlovice (okr. Vyškov). Přehled výzkumů 51, 320-321."
M1162,"Mikulková, B. 2010: Rousínov (k.ú. Rousínovec, okr. Vyškov). Přehled výzkumů 51, 337-338"
M1517,"Mikulková, B. 2012: Hulín (k.ú. Záhlinice, okr. Kroměříž). Přehled výzkumů 53-1, 130."
M1472,"Mikulková, B. 2017: Rousínov (k.ú. Vítovice, okr. Vyškov). Přehled výzkumů 58-1, 173."
M1163,"Mikulková, B. 2018: Rousínov (k.ú. Rousínov u Vyškova, okr. Vyškov). Přehled výzkumů 59-1, 136."
M0273,"Mitscha-Märheim, H. 1930: Ebendorf. Funberichte aus Oesterreich 1-2, 5."
M0624,"Mitscha-Märheim, H. 1930: Lanzendorf. Funberichte aus Oesterreich 1-2, 9."
M0359,"Mitscha-Märheim, H. 1935-38: Hörersdorf. Fundberichte aus Oesterreich 2. 20."
M0274,"Mitscha-Märheim, H. 1967: Ebendorf. Fundberichte aus Österreich 6, 10."
M0346,"Mitscha-Märheim, H. 1971: Hohenau an der March. Funberichte aus Österreich 7, 12."
B0569,MK-2017-002
B0379,ML-1180
B0094,ML-1198
B0157,ML-1224
B0462,ML-7044
M0317,"Moš, P. 2019: Haňovice (okr. Olomouc). Přehled výzkumů 60-1, 174."
M1223,"Moš, P. 2019: Skrbeň (okr. Olomouc). Přehled výzkumů 60-1, 187."
B0164,"Motyková, K. 1974: Sídliště lidu s vypíchanou keramikou u Klíčan. Archeologické rozhledy XXVI, 321-330."
B0124,"Motyková, K. 2011: Sídliště kultury nálevkovitých pohárů a hroby kultury se zvoncovitými poháry ve Dvorech u Nymburka. Archeologie ve středních Čechách 15/1, 163-176."
B0316,NB/LOUČEŇ/ /462
M0972,"Nejedlá, A. 2012: Terénní prospekce lokalit s moravskou malovanou keramikou na Znojemsku. In: Peška, J., Trampota, F. (eds.): Otázky neolitu a eneolitu 2011. Archeologické centrum Olomouc, Regionální muzeum v Mikulově. Mikulov – Olomouc, 107-116."
M1169,"Nejedlá, A. 2012: Vyhodnocení Kaufmanovy sbírky kultury s vypíchanou keramikou na katastru obce Rybníky u Moravského Krumlova (okr. Znojmo). Juchelka, J. (ed.) Archeologický sborník. K šedesátým narozeninám Vratislava Janáka. Slezská univerzita v Opavě, Opava, 87-93."
M0379,"Nekuda V. 2000 Mstěnice 3. Zaniklá středověká ves. Muzejní a vlastivědná společnost v Brně – Moravské zemské muzeum, Brno"
M0426,"Nekvasil, J. 1958: Zjištění nového sídliště v Jabloňanech, okr. Boskovice. Přehled výzkumů 1958, 101-102."
M1416,"Nekvasil, J. 1963: Pravěk Mohelnicka. Mohelnice: Vlastivědné muzeum v Mohelnici."
M1475,"Nekvasil, J. 1965: Zjišťovací akce u Vojkovice, Brno-venkov. Přehled výzkumů 1964, 29."
M0971,"Nekvasil, J. 1966: Leskoun. Excavation report č.j. 156/66. Institute of Archaeology of the CAS Brno"
M1293,"Nekvasil, J. 1972: Objev neolitických a lužických nálezů u Sudic (okr. Blansko). Přehled výzkumů 1971, 129."
M0896,"Nekvasil, J. 1982: Zachraňovací výzkum v Nechvalíně. Přehled výzkumů 1980, 62-63"
M1508,Neugebauer 1995
M1276,"Neugebauer-Maresch, C. 1976: Lengyel-Keramik aus Stillfried und Umgebung. Forschungen in Stillfried 2, 9-30."
M0294,"Neugebauer-Maresch, C. 1983: KG Gaubitsch. Fundberichte aus Österreich 22, 226."
M1511,"Neugebauer-Maresch, C. 1983: Neolitische Funde von Wultendorf, Flur Angerl, VB Mistelbach. Fundberichte aus Österreich 22, 113-132."
M0475,"Neugebauer-Maresch, Ch, Lenneis, E. 2015: Das linearbandkeramische Gräberfeld von Kleinhadersdorf. Mitteilungen der Prähistorischen Kommission 82. Wien: Österreichische Akademie der Wissenschaften"
M0315,"Neugebauer-Maresch, Ch. 1979: Eine Fundstelle der Bemaltkeramik in Hagenberg, BH Mistelbach, Niederösterreich. Fundberichte aus Österreich 18, 225-242."
M1273,"Neugebauer, C. 1976: Steinebrunn. Fundberichte aus Österreich 15, 170-174."
M0278,"Neugebauer, C., Neugebauer, J.W. 1976: Befestigungsanlagen der Lengyel-Kultur am Schazboden zu Falkenstein in Niederösterreich. Fundberichte aus Österreich 15, 123-131."
M0922,"Neugebauer, C., Neugebauer, J.W. 1988: KG Neudorf. Fundberichte aus Österreich 24/25, 331-333."
M0279,"Neugebauer, C., Neugebauer, J.W. 1989: KG Friebritz. Fundberichte aus Österreich 28, 166."
M0345,"Neugebauer, J.-W. 1974:Hohenau. Fundberichte aus Österreich 13, 18."
M0280,"Neugebauer, J.-W. 1979: Friebritz. Fundberichte aus Österreich 18, 286-288."
M0298,"Neugebauer, J.-W. 1980: Gnadendorf. Fundberichte aus Österreich 19, 334."
M1080,"Neugebauer, J.-W., Ruttkay, E., Pucher, E. 1998: Das urzeitliche Siedlungsareal in Poysdorf-Winzerstraße. Fundberichte aus Österreich 37, 521-534."
M0617,"Nevizánsky, G. 2005: Nové poznatky o bolerázkej skupině na zápoadnom Slovensku. In I. Cheben, I. Kuzma (eds.) Otázky neolitu a eneolitu našich krajín, Nitra, 241-276."
M0621,"Nevizánsky, G. 2005: Nové poznatky o bolerázkej skupině na zápoadnom Slovensku. In I. Cheben, I. Kuzma (eds.) Otázky neolitu a eneolitu našich krajín, Nitra, 241-276."
M1551,"Nevizánsky, G. 2005: Nové poznatky o bolerázkej skupině na zápoadnom Slovensku. In I. Cheben, I. Kuzma (eds.) Otázky neolitu a eneolitu našich krajín, Nitra, 241-276."
B0197,"Novák, R., Šída, P. 2017: Stopy sídlištního areálu kultury nálevkovitých pohárů v k.ú. Chyjice, okr. Jičín. Archeologie ve středních Čechách 21/1, 217-229."
B0092,"Novák, R., Šída, P.,  Kubálek, P., Nývltová Fišáková, M. 2017: Sídliště a pohřeb kultury s vypíchanou keramikou v Dětenicích, okr. Jičín. Archeologie ve středních Čechách 21, 529–554."
B0001,"Novák, R., Šída, P., Kovačiková, L. 2018: Nález sídlištního objektu kultury nálevkovitých pohárů a eneolitické sekery v Bačalkách, okr Jičín. Archeologie ve středních Čechách 22/1, 95-107."
M0276,"Nowak, H. 1976: Elsern. Fundberichte aus Österreich 15, 156."
M1110,"Obšusta, P. 1996: Excavation report č.j. 1065/96. Institute of Archaeology of the CAS Brno"
M1110,"Obšusta, P. 1997: Příložany. Excavation report č.j. 770/97. Institute of Archaeology of the CAS Brno"
M1491,"Obšusta, P. 1999: Výčapy (okr. Třebíč). Přehled výzkumů 39, 294-295."
M0907,"Oliva, M. 1998: Pravěká těžba silicitů ve střední Evropě. Pravěk NŘ 8, 3-83"
M0840,"Oliva, M. 2001: Sídliště lidu s moravskou malovanou keramikou v okolí Krumlovského lesa a jejich štípané industrie. Pravěk Supplementum 8, 197-231."
M0857,"Oliva, M. 2001: Sídliště lidu s moravskou malovanou keramikou v okolí Krumlovského lesa a jejich štípané industrie. Pravěk Supplementum 8, 197-231."
M0936,"Oliva, M. 2001: Sídliště lidu s moravskou malovanou keramikou v okolí Krumlovského lesa a jejich štípané industrie. Pravěk Supplementum 8, 197-231."
M0937,"Oliva, M. 2001: Sídliště lidu s moravskou malovanou keramikou v okolí Krumlovského lesa a jejich štípané industrie. Pravěk Supplementum 8, 197-231."
M0848,"Oliva, M. 2014: Paralipomena k lengyelskému osídlení Krumlovského lesa. Studia archaeologica Brunensia 19, 45-65."
M0852,"Oliva, M. 2014: Paralipomena k lengyelskému osídlení Krumlovského lesa. Studia archaeologica Brunensia 19, 45-65."
M0853,"Oliva, M. 2014: Paralipomena k lengyelskému osídlení Krumlovského lesa. Studia archaeologica Brunensia 19, 45-65."
M0854,"Oliva, M. 2014: Paralipomena k lengyelskému osídlení Krumlovského lesa. Studia archaeologica Brunensia 19, 45-65."
M0394,"Ondráček, J. 1958: Sídliště s mor. malovanou a únětickou keramikou u Hustopečí. Přehled výzkumů 1957, 115."
M0489,"Ondráček, J. 1968: Neolitický hrob z Klobouk u Brna. Archeologické rozhledy XX, 145-149"
M0683,"Ondráček, J. 1969: Lovčičky. Excavation report č.j. 2789/69. Institute of Archaeology of the CAS Brno"
B0192,OS_CR_11008
B0191,OS_CR_77012
B0474,OS_JC_11006
B0142,OS_JC_77003
B0175,OT-7006
B0305,OT-7017
B0142,P-0334-00042
B0112,P-1224-00019
B0204,P-1224-00503
B0007,P-1224-01157
B0008,P-1224-01157
B0134,P-1224-01361
B0113,P-1224-01574
B0109,P-1242-00020
B0278,P-1312-00099
B0283,P-1312-00101
B0515,P-1313-00099
B0301,P-1313-00212
B0270,P-1313-00871
B0332,P-1321-00048
B0010,P-1322-00043
B0077,P-1322-00366
B0299,P-1324-00083
B0299,P-1324-00129
B0253,P-1331-00017
B0101,P-1332-00028
B0192,P-1342-00133
B0542,P-1342-00140
B0240,P-1413-00029
M1523,"P. Jelínek, 19883_19ns.pdf. Report deposited at Institute of Archaeology of the SAS Nitra."
B0168,P0/PRAHA – HO/1941/640
M0736,"Palliardi, J. 1894: Předhistorická sídla na Znojemsku. Neolitická osada u Velkých Mašovic. Neolitická osada na Novosadech ve Znojmě. Časopis vlastivědného muzejního spolku v Olomouci 11, 91-95."
M0343,"Palliardi, J. 1895: Předhistorická sidla na Znojemsku. Časopis vlasteneckého spolku musejního v Olomouci 47, 89-98"
M0086,"Palliardi, J. 1911: Sídliště z mladší doby kamenné u Boskovštýna. Pravěk 7, 40-48, 125-141."
M1290,"Palliardi, J. 1912: Stratigrafické výsledky výzkumu na Starém Zámku u Jevišovic. Pravěk 8, 17-20"
M0642,"Palliardi, J. 1914: Die relative Chronologie der jüngere Steinzeit in Mähren. Wiener Prähistorische Zeitschrift. 1-24"
M0083,"Pančíková, Z. 2010: Sudice (okr. Blansko). Přehled výzkumů 51, 324"
M0024,"Parma, D. 2004: Bedřichovice – Hájek autodíly. Excavation report, ÚAPP Brno, Brno."
M0096,"Parma, D. 2005: Brankovice (okr. Vyškov). Přehled výzkumů 46, 215."
M0515,"Parma, D. 2007: Brno (k. ú. Komín, okr. Brno – město). Přehled výzkumů 48, 340"
M0561,"Parma, D. 2013: Kroměříž (okr. Kroměříž). Přehled výzkumů 53-1, 130."
M0215,"Parma, D., Režný, M., Šmíd, M. 2018: Nové nálezy z opevněného výšinného sídliště Valy u Rychtářova (okr. Vyškov). Pravěk NŘ 26, 5-20."
M1295,"Parma, D., Šmíd, M. 2007: Ossarnský hrnec ze Sudoměřic, okr. Hodonín. In Otázky neolitu a eneolitu našich zemí 2006. Hradec Králové, 131-146."
M0930,"Pavelčík, J. 1968:  Archeologické nálezy a výzkumy za rok 1967 muzea J.A. Komenského v Uherském Brodě. Přehled výzkumů 1967, 119-120."
M0931,"Pavelčík, J. 1968:  Archeologické nálezy a výzkumy za rok 1967 muzea J.A. Komenského v Uherském Brodě. Přehled výzkumů 1967, 119-120."
M0489,"Pavelčík, J. 1970: Sídliště lidu se zvoncovitými poháry a pozdně lengyelský hrob v Kloboukách u Brna (okr. Břeclav). Přehled výzkumů 1968, 12-13."
M1338,"Pavelčík, J. 1970: Záchranná akce u Těšova. Přehled výzkumů 1968, 10."
M1381,"Pavelčík, J. 1974: Eneolitická sídliště Uherský Brod – Kyčkov a Havřice –cihelna, Studie Archeologického ústavu v Brně II/5, Praha: Academia."
M0329,"Pavelčík, J. 1985: Neolitische Besiedlung von Hlinsko bei Lipník /bez. Přerov/. Přehled výzkumů 1983, 21."
M0201,"Pavelčík, J. 1990: Neolitické osady u Dolního Němčí /okr. Uherské Hradiště/. Přehled výzkumů 1987, 25."
M0202,"Pavelčík, J. 1990: Neolitické osady u Dolního Němčí /okr. Uherské Hradiště/. Přehled výzkumů 1987, 25."
M1317,"Pavelčík, J. 1993: Drobné nálezy ze Šišmy (okr. Přerov). Přehled výzkumů 1989, 26-27."
M1318,"Pavelčík, J. 1993: Drobné nálezy ze Šišmy (okr. Přerov). Přehled výzkumů 1989, 26-27."
